Date,Country,City,Specie,count,min,max,median,variance
24-04-2021,BRAZIL,São Paulo,no2,300,1.4,43.5,9.6,449.12
30-04-2021,BRAZIL,São Paulo,no2,277,0.5,30.2,7.8,368.65
25-05-2021,BRAZIL,São Paulo,no2,279,2.3,90.6,31.1,2605.73
01-08-2021,BRAZIL,São Paulo,no2,278,3.7,40.3,9.2,316.25
14-09-2021,BRAZIL,São Paulo,no2,206,0.5,56.8,16.5,1791.79
31-01-2021,BRAZIL,São Paulo,no2,239,1.9,32.5,9.6,407.73
10-03-2021,BRAZIL,São Paulo,no2,299,1,44.4,10.6,523.46
27-03-2021,BRAZIL,São Paulo,no2,297,2.3,48.9,11,796.77
08-04-2021,BRAZIL,São Paulo,no2,243,0.5,32,7.8,391.53
27-07-2021,BRAZIL,São Paulo,no2,258,3.2,82.6,20.2,1948.17
30-09-2021,BRAZIL,São Paulo,no2,232,1,48.9,9.2,783.87
17-02-2021,BRAZIL,São Paulo,no2,250,2.3,54.1,17.4,818.71
01-04-2021,BRAZIL,São Paulo,no2,301,0.5,28.8,6,335.02
28-06-2021,BRAZIL,São Paulo,no2,255,0.5,57.3,16.5,1022.77
03-08-2021,BRAZIL,São Paulo,no2,278,1.4,37.1,10.1,646.57
19-08-2021,BRAZIL,São Paulo,no2,278,1.4,91.7,29.3,3755.5
17-09-2021,BRAZIL,São Paulo,no2,198,1,42.5,11.5,682.92
18-03-2021,BRAZIL,São Paulo,no2,281,3.7,43,15.1,671.94
23-05-2021,BRAZIL,São Paulo,no2,264,2.8,20.2,7.4,117.31
29-11-2021,BRAZIL,São Paulo,no2,240,1.9,46.7,15.6,1015.64
30-12-2020,BRAZIL,São Paulo,no2,211,2.3,41.2,11,655.75
05-03-2021,BRAZIL,São Paulo,no2,274,2.8,25.2,9.6,200.22
13-03-2021,BRAZIL,São Paulo,no2,302,1,54.7,7.8,594.53
26-05-2021,BRAZIL,São Paulo,no2,279,3.2,82,27,2047.48
20-06-2021,BRAZIL,São Paulo,no2,250,1.4,25.6,9.2,357.84
08-09-2021,BRAZIL,São Paulo,no2,227,2.3,82.6,15.6,3941.04
08-01-2021,BRAZIL,São Paulo,no2,191,2.3,39.8,9.6,473.17
17-05-2021,BRAZIL,São Paulo,no2,278,2.3,44.8,18.8,1078.16
22-05-2021,BRAZIL,São Paulo,no2,279,3.7,53,18.8,928.24
25-07-2021,BRAZIL,São Paulo,no2,279,1,67.5,19.7,1968.44
01-09-2021,BRAZIL,São Paulo,no2,252,1.9,44.4,11.5,729.09
08-11-2021,BRAZIL,São Paulo,no2,248,1,53.6,9.2,613.39
31-03-2021,BRAZIL,São Paulo,no2,291,0.5,30.2,6.9,365.7
12-04-2021,BRAZIL,São Paulo,no2,289,0.5,49.4,11.9,1330.69
18-07-2021,BRAZIL,São Paulo,no2,259,1,33,11,515.84
15-11-2021,BRAZIL,São Paulo,no2,224,1.9,50.4,8.7,606.35
30-03-2021,BRAZIL,São Paulo,no2,300,0.5,34.3,11,645.66
19-06-2021,BRAZIL,São Paulo,no2,256,3.2,36.6,13.3,453.09
15-08-2021,BRAZIL,São Paulo,no2,280,2.3,46.2,10.6,402.03
31-08-2021,BRAZIL,São Paulo,no2,255,1.9,33,7.8,437.25
11-11-2021,BRAZIL,São Paulo,no2,233,1,37.1,11.9,617.6
05-02-2021,BRAZIL,São Paulo,no2,187,0.5,36.2,8.3,464.54
12-02-2021,BRAZIL,São Paulo,no2,205,3.7,42.1,16,684.82
16-02-2021,BRAZIL,São Paulo,no2,237,1,32,14.7,633.57
02-04-2021,BRAZIL,São Paulo,no2,258,0.5,21.5,4.2,219.68
19-07-2021,BRAZIL,São Paulo,no2,267,1.4,41.2,16,765.31
06-09-2021,BRAZIL,São Paulo,no2,231,1.9,51.4,8.7,1175.3
04-11-2021,BRAZIL,São Paulo,no2,253,1.4,76.1,14.2,1390.76
17-06-2021,BRAZIL,São Paulo,no2,256,1.4,43,11.5,657.09
06-02-2021,BRAZIL,São Paulo,no2,172,0.5,35.7,5.1,450.06
11-02-2021,BRAZIL,São Paulo,no2,191,1,49.9,16.5,1099.33
07-04-2021,BRAZIL,São Paulo,no2,255,1.4,31.6,7.4,321.54
12-05-2021,BRAZIL,São Paulo,no2,302,1.9,34.8,11.9,392.96
21-05-2021,BRAZIL,São Paulo,no2,280,3.7,74.5,28.8,2665.02
27-05-2021,BRAZIL,São Paulo,no2,259,3.2,74,28.4,2085.86
13-06-2021,BRAZIL,São Paulo,no2,255,1,29.8,6,306.21
21-06-2021,BRAZIL,São Paulo,no2,254,0.5,51.4,13.3,978.77
22-07-2021,BRAZIL,São Paulo,no2,274,5.5,65.4,20.6,1242.3
05-01-2021,BRAZIL,São Paulo,no2,184,2.3,56.3,12.8,1278.23
14-04-2021,BRAZIL,São Paulo,no2,299,1,30.2,7.8,359.25
23-04-2021,BRAZIL,São Paulo,no2,270,1,30.7,9.6,367.63
20-08-2021,BRAZIL,São Paulo,no2,280,2.3,88.5,26.6,3908.21
25-11-2021,BRAZIL,São Paulo,no2,254,0.5,81.5,16.5,2524.07
30-11-2021,BRAZIL,São Paulo,no2,245,1,49.4,11.9,1016.11
24-03-2021,BRAZIL,São Paulo,no2,302,1.4,48.9,8.3,675.8
27-04-2021,BRAZIL,São Paulo,no2,293,1.4,33.9,7.8,419.98
07-07-2021,BRAZIL,São Paulo,no2,264,3.2,53.6,14.2,819.54
16-08-2021,BRAZIL,São Paulo,no2,280,2.3,48,17.9,829.13
04-12-2021,BRAZIL,São Paulo,no2,280,2.3,48,6.9,537.42
25-04-2021,BRAZIL,São Paulo,no2,300,2.8,32,9.6,358.01
06-05-2021,BRAZIL,São Paulo,no2,300,2.8,67.5,21.1,2276.86
08-07-2021,BRAZIL,São Paulo,no2,265,1.4,54.1,16,1162.24
29-12-2020,BRAZIL,São Paulo,no2,189,3.2,42.1,11.9,839.13
26-01-2021,BRAZIL,São Paulo,no2,226,3.2,51.4,17,982.1
04-05-2021,BRAZIL,São Paulo,no2,294,2.3,60,18.8,1461.45
03-09-2021,BRAZIL,São Paulo,no2,221,1.9,74.5,21.5,2453.71
03-12-2021,BRAZIL,São Paulo,no2,267,0.5,37.1,7.8,503.56
22-02-2021,BRAZIL,São Paulo,no2,288,0.5,39.8,6.9,480.04
01-03-2021,BRAZIL,São Paulo,no2,260,1.9,52,10.1,648.32
30-06-2021,BRAZIL,São Paulo,no2,256,1,37.1,15.1,510.94
26-08-2021,BRAZIL,São Paulo,no2,255,2.8,70.8,17.4,2220.32
10-09-2021,BRAZIL,São Paulo,no2,188,6.9,53,22,1036.45
17-11-2021,BRAZIL,São Paulo,no2,257,1,73.4,22.4,1858.85
25-01-2021,BRAZIL,São Paulo,no2,242,2.8,88.5,9.2,1125.81
28-02-2021,BRAZIL,São Paulo,no2,217,1.9,30.7,6.9,276.8
09-08-2021,BRAZIL,São Paulo,no2,256,1.4,64.9,22.4,1887.47
29-08-2021,BRAZIL,São Paulo,no2,255,1,33,5.5,394.95
05-09-2021,BRAZIL,São Paulo,no2,215,1.4,58.9,9.6,1713.26
18-11-2021,BRAZIL,São Paulo,no2,257,1.4,45.3,19.2,997.13
28-01-2021,BRAZIL,São Paulo,no2,233,2.8,46.7,15.1,1176.69
26-03-2021,BRAZIL,São Paulo,no2,297,1.4,53,12.8,1155.88
24-05-2021,BRAZIL,São Paulo,no2,270,2.8,62.2,14.2,1207.07
29-05-2021,BRAZIL,São Paulo,no2,278,1,38.9,10.1,804.95
02-08-2021,BRAZIL,São Paulo,no2,274,4.6,64.9,17.4,924.27
29-11-2021,BRAZIL,São Paulo,pressure,640,1002.4,1011.8,1009.5,52.96
15-01-2021,BRAZIL,São Paulo,pressure,624,1015,1019.5,1017,12.37
15-03-2021,BRAZIL,São Paulo,pressure,648,1014,1020.1,1018,15.97
07-06-2021,BRAZIL,São Paulo,pressure,648,1019,1023.2,1021,10.66
21-06-2021,BRAZIL,São Paulo,pressure,612,1021,1025.4,1023.2,11.54
19-08-2021,BRAZIL,São Paulo,pressure,558,1004.6,1023.8,1020,164.82
30-08-2021,BRAZIL,São Paulo,pressure,672,1015.7,1027.4,1025,65.47
21-04-2021,BRAZIL,São Paulo,pressure,624,1015,1021.5,1019.7,14.57
17-08-2021,BRAZIL,São Paulo,pressure,646,1013,1024.2,1021.6,93.32
06-06-2021,BRAZIL,São Paulo,pressure,648,1019,1024.4,1021,14.71
30-09-2021,BRAZIL,São Paulo,pressure,672,1007.4,1021.5,1018,99.89
19-03-2021,BRAZIL,São Paulo,pressure,648,1016,1021,1018.2,16.91
31-08-2021,BRAZIL,São Paulo,pressure,648,1013,1028.3,1025.9,146.71
04-12-2021,BRAZIL,São Paulo,pressure,648,1016.6,1022.1,1019.4,12.15
26-03-2021,BRAZIL,São Paulo,pressure,648,1014.5,1021.2,1019,17.74
13-05-2021,BRAZIL,São Paulo,pressure,648,1020.5,1025.7,1023,18.8
22-05-2021,BRAZIL,São Paulo,pressure,623,993.8,1020,1016,393.45
05-09-2021,BRAZIL,São Paulo,pressure,648,1014,1021.3,1017.5,36.24
12-03-2021,BRAZIL,São Paulo,pressure,624,1015,1020,1017.2,14.45
14-04-2021,BRAZIL,São Paulo,pressure,648,1015,1024.2,1022,31.01
28-09-2021,BRAZIL,São Paulo,pressure,672,1016,1023,1019.2,43.4
16-03-2021,BRAZIL,São Paulo,pressure,648,1014,1019.2,1017,13.54
17-03-2021,BRAZIL,São Paulo,pressure,648,1012,1017.7,1015,18.94
22-03-2021,BRAZIL,São Paulo,pressure,648,1018,1022.3,1020,11.14
15-09-2021,BRAZIL,São Paulo,pressure,672,1017,1026.6,1023,67.3
03-12-2021,BRAZIL,São Paulo,pressure,564,1014,1020.1,1017,23.65
23-04-2021,BRAZIL,São Paulo,pressure,624,1011,1022.3,1019,47.98
13-06-2021,BRAZIL,São Paulo,pressure,648,1015.4,1026.9,1024.1,73.56
25-08-2021,BRAZIL,São Paulo,pressure,672,1012,1017.4,1014.4,19.24
25-09-2021,BRAZIL,São Paulo,pressure,672,1015.4,1024.1,1021,26.47
26-09-2021,BRAZIL,São Paulo,pressure,672,1015.4,1023.3,1020,34.46
27-01-2021,BRAZIL,São Paulo,pressure,582,1012,1018.9,1016,28.8
20-02-2021,BRAZIL,São Paulo,pressure,585,1015,1020,1018,14.27
15-04-2021,BRAZIL,São Paulo,pressure,648,1012.8,1023.4,1021,56.17
02-07-2021,BRAZIL,São Paulo,pressure,648,1020,1029.7,1027,47.37
05-07-2021,BRAZIL,São Paulo,pressure,648,1023.7,1030,1027,18.71
01-10-2021,BRAZIL,São Paulo,pressure,661,1011.9,1018.6,1016,20.03
01-12-2021,BRAZIL,São Paulo,pressure,672,1011,1017.1,1014,24.04
20-06-2021,BRAZIL,São Paulo,pressure,624,1018,1026.4,1020,45.38
20-01-2021,BRAZIL,São Paulo,pressure,624,1015,1020.8,1018.5,12.23
16-07-2021,BRAZIL,São Paulo,pressure,632,1013.6,1021.8,1019.8,24.51
24-08-2021,BRAZIL,São Paulo,pressure,672,1013,1018.3,1015.9,19.58
12-09-2021,BRAZIL,São Paulo,pressure,672,1005.6,1023.9,1021,210.3
30-10-2021,BRAZIL,São Paulo,pressure,36,1015.4,1021.2,1021,34.37
25-01-2021,BRAZIL,São Paulo,pressure,624,1013,1019.7,1017,17.6
03-02-2021,BRAZIL,São Paulo,pressure,646,1014.5,1019.7,1017.4,11.94
10-02-2021,BRAZIL,São Paulo,pressure,648,1015,1020.4,1018.2,11.03
12-07-2021,BRAZIL,São Paulo,pressure,648,1011.1,1027,1024,124.77
26-07-2021,BRAZIL,São Paulo,pressure,648,1014.6,1023.8,1020,42.74
25-11-2021,BRAZIL,São Paulo,pressure,648,1003,1020.5,1015.7,205.29
23-08-2021,BRAZIL,São Paulo,pressure,672,1012.9,1019.5,1016.1,23.01
04-11-2021,BRAZIL,São Paulo,pressure,635,1008.2,1016.7,1014.2,40.04
04-02-2021,BRAZIL,São Paulo,pressure,568,1010,1017.5,1013,45.31
09-03-2021,BRAZIL,São Paulo,pressure,630,1010,1017.2,1015,25.65
14-05-2021,BRAZIL,São Paulo,pressure,648,1020.4,1025.5,1023,13.04
28-06-2021,BRAZIL,São Paulo,pressure,648,1020,1024.8,1022.2,16.9
06-07-2021,BRAZIL,São Paulo,pressure,648,1017,1028.3,1025.3,46.18
11-07-2021,BRAZIL,São Paulo,pressure,648,1015.8,1025.4,1023,33.15
16-08-2021,BRAZIL,São Paulo,pressure,648,1011.7,1022.6,1020.7,59.58
01-01-2021,BRAZIL,São Paulo,pressure,648,1015,1020.9,1018,21.62
03-01-2021,BRAZIL,São Paulo,pressure,648,1014,1019.1,1017,14.31
11-01-2021,BRAZIL,São Paulo,pressure,624,1013,1018.8,1016,14.29
12-01-2021,BRAZIL,São Paulo,pressure,624,1013,1018.8,1016,13.16
26-02-2021,BRAZIL,São Paulo,pressure,616,1013,1019.3,1016,16.28
21-07-2021,BRAZIL,São Paulo,pressure,648,1021,1029.4,1026.2,34.85
31-01-2021,BRAZIL,São Paulo,pressure,648,1013,1019,1017,17.31
11-03-2021,BRAZIL,São Paulo,pressure,633,1013,1018.3,1015.1,17.34
14-06-2021,BRAZIL,São Paulo,pressure,648,1017.1,1026.5,1023.9,32.69
09-11-2021,BRAZIL,São Paulo,pressure,648,1016.4,1020.3,1018,9.1
09-02-2021,BRAZIL,São Paulo,pressure,648,1015,1020.7,1018,14.3
12-02-2021,BRAZIL,São Paulo,pressure,648,1014,1020.1,1017.8,17.71
07-03-2021,BRAZIL,São Paulo,pressure,648,1012,1018.1,1016,17.85
04-05-2021,BRAZIL,São Paulo,pressure,648,1014.9,1028,1021.3,32.88
01-08-2021,BRAZIL,São Paulo,pressure,648,1028,1033.9,1030,19.77
22-09-2021,BRAZIL,São Paulo,pressure,672,1021,1028,1023,20.32
11-02-2021,BRAZIL,São Paulo,pressure,648,1016,1020.5,1018.3,9.57
01-03-2021,BRAZIL,São Paulo,pressure,624,1013,1018.8,1016.8,17.02
08-03-2021,BRAZIL,São Paulo,pressure,648,1014,1018.5,1016,12.4
25-05-2021,BRAZIL,São Paulo,pressure,620,1013.7,1025.3,1022,53
27-08-2021,BRAZIL,São Paulo,pressure,672,1018.3,1026,1022.6,39.57
08-01-2021,BRAZIL,São Paulo,pressure,624,1012,1018.3,1016,15.25
09-04-2021,BRAZIL,São Paulo,pressure,648,1009.8,1026.7,1023.5,130.91
11-11-2021,BRAZIL,São Paulo,pressure,624,1018.6,1024.7,1021.2,15.75
16-01-2021,BRAZIL,São Paulo,pressure,624,1012,1017.8,1015,17.96
07-05-2021,BRAZIL,São Paulo,pressure,648,1019,1027.8,1023,59.03
19-07-2021,BRAZIL,São Paulo,pressure,648,1021,1028.5,1024,34.3
26-08-2021,BRAZIL,São Paulo,pressure,672,1012,1020.4,1015,44.52
11-09-2021,BRAZIL,São Paulo,pressure,672,1012.2,1023.9,1021.2,58.36
27-11-2021,BRAZIL,São Paulo,pressure,642,1007,1012.2,1009,19.48
17-01-2021,BRAZIL,São Paulo,pressure,624,1011,1016.9,1014.7,19.91
18-03-2021,BRAZIL,São Paulo,pressure,648,1014,1019.3,1016,18.3
26-04-2021,BRAZIL,São Paulo,pressure,624,1015,1022.2,1017.5,23.28
02-08-2021,BRAZIL,São Paulo,pressure,648,1024,1032.4,1027,33.99
20-09-2021,BRAZIL,São Paulo,pressure,672,1011.7,1026,1018,56.15
06-12-2021,BRAZIL,São Paulo,pressure,648,1016,1022.6,1018,26.65
30-01-2021,BRAZIL,São Paulo,pressure,648,1014,1019,1017,13.59
03-04-2021,BRAZIL,São Paulo,pressure,648,1018.8,1022.6,1020.5,11.59
02-02-2021,BRAZIL,São Paulo,pressure,648,1014,1019.9,1017,17.14
27-02-2021,BRAZIL,São Paulo,pressure,624,1015,1020.1,1018,14.14
08-05-2021,BRAZIL,São Paulo,pressure,648,1025,1029.4,1027,13.23
18-06-2021,BRAZIL,São Paulo,pressure,624,1023,1030.9,1025,36.09
07-11-2021,BRAZIL,São Paulo,pressure,624,1015,1021,1017,17.34
26-11-2021,BRAZIL,São Paulo,pressure,616,1008,1014.8,1011.2,36.03
29-01-2021,BRAZIL,São Paulo,pressure,633,1013,1018.1,1015.8,17.37
28-02-2021,BRAZIL,São Paulo,pressure,624,1014,1019.9,1017.6,13.94
03-03-2021,BRAZIL,São Paulo,pressure,648,1016,1021.4,1019,11.83
23-05-2021,BRAZIL,São Paulo,pressure,598,1003.9,1018.4,1016,60.52
06-08-2021,BRAZIL,São Paulo,pressure,662,1016.6,1032.8,1029.4,135.82
19-11-2021,BRAZIL,São Paulo,pressure,648,1010,1019.1,1014,47.77
05-01-2021,BRAZIL,São Paulo,pressure,648,1013,1019.3,1016,19.98
13-01-2021,BRAZIL,São Paulo,pressure,624,1015,1019.6,1017.2,13.17
25-02-2021,BRAZIL,São Paulo,pressure,568,1012.5,1018.5,1016,15.9
24-03-2021,BRAZIL,São Paulo,pressure,648,1009.5,1022.2,1020,65.19
17-06-2021,BRAZIL,São Paulo,pressure,627,1022,1032.2,1024,66.88
03-07-2021,BRAZIL,São Paulo,pressure,648,1023,1027.8,1026,15.43
10-01-2021,BRAZIL,São Paulo,pressure,624,1013.5,1019.3,1016.6,15.61
13-02-2021,BRAZIL,São Paulo,pressure,648,1014,1018.9,1016,15.39
14-02-2021,BRAZIL,São Paulo,pressure,648,1010,1016.5,1014,19.92
31-07-2021,BRAZIL,São Paulo,pressure,646,1025.1,1033.3,1030,25.23
10-08-2021,BRAZIL,São Paulo,pressure,504,1019,1029.3,1021.6,47.79
19-02-2021,BRAZIL,São Paulo,pressure,648,1011,1018.7,1014,30
01-04-2021,BRAZIL,São Paulo,pressure,648,1014,1020.3,1016.2,28.91
28-05-2021,BRAZIL,São Paulo,pressure,644,1001.2,1019.6,1015.9,206.49
18-11-2021,BRAZIL,São Paulo,pressure,638,1011,1016.2,1013.3,18.11
22-11-2021,BRAZIL,São Paulo,pressure,648,1004.4,1018.7,1016,134.54
27-04-2021,BRAZIL,São Paulo,pressure,648,1016,1022,1018.5,17.89
02-05-2021,BRAZIL,São Paulo,pressure,624,1011.5,1026.1,1023,106.33
06-05-2021,BRAZIL,São Paulo,pressure,648,1016,1027.3,1019,76.33
09-07-2021,BRAZIL,São Paulo,pressure,648,1011.3,1026.7,1023.8,105.74
10-07-2021,BRAZIL,São Paulo,pressure,648,1011.4,1026.6,1023,67.34
09-09-2021,BRAZIL,São Paulo,pressure,629,999.6,1018.9,1016.2,191.74
07-12-2021,BRAZIL,São Paulo,pressure,376,1016,1022.5,1019,32.88
04-01-2021,BRAZIL,São Paulo,pressure,648,1014,1019.4,1016,15.4
25-03-2021,BRAZIL,São Paulo,pressure,648,1004.9,1022.7,1020.9,169.65
28-03-2021,BRAZIL,São Paulo,pressure,600,1012.1,1019.3,1017,24.68
20-04-2021,BRAZIL,São Paulo,pressure,624,1018,1022.7,1020,12.19
06-09-2021,BRAZIL,São Paulo,pressure,648,1016.8,1022.7,1020,22.41
21-09-2021,BRAZIL,São Paulo,pressure,672,1014,1030.1,1017,200.81
27-06-2021,BRAZIL,São Paulo,pressure,624,1018,1022.4,1020,11.54
23-07-2021,BRAZIL,São Paulo,pressure,648,1014.3,1030.7,1027,148.58
07-01-2021,BRAZIL,São Paulo,pressure,635,1012,1018.3,1015.6,17.94
02-03-2021,BRAZIL,São Paulo,pressure,630,1015,1020.6,1017.2,20.38
30-03-2021,BRAZIL,São Paulo,pressure,624,1012,1019.9,1015,30.35
18-04-2021,BRAZIL,São Paulo,pressure,632,1015,1020.9,1017,15.29
11-05-2021,BRAZIL,São Paulo,pressure,648,1017,1025.6,1020,38.12
30-05-2021,BRAZIL,São Paulo,pressure,648,1018,1023.2,1021,18.91
12-08-2021,BRAZIL,São Paulo,pressure,635,1023.5,1032.4,1025.4,51.54
18-08-2021,BRAZIL,São Paulo,pressure,613,1006.2,1025.8,1022.9,200.91
22-08-2021,BRAZIL,São Paulo,pressure,672,1005.6,1020.9,1018,144.83
03-09-2021,BRAZIL,São Paulo,pressure,663,1016,1021.7,1019,22.26
08-07-2021,BRAZIL,São Paulo,pressure,648,1015.3,1025.5,1022.3,46.05
02-10-2021,BRAZIL,São Paulo,pressure,639,1008,1017.2,1015.5,32.7
23-03-2021,BRAZIL,São Paulo,pressure,648,1016,1022.2,1020,16.9
29-04-2021,BRAZIL,São Paulo,pressure,624,1021.8,1026.9,1024,17.51
20-05-2021,BRAZIL,São Paulo,pressure,637,1013.7,1020.8,1018,20.69
15-06-2021,BRAZIL,São Paulo,pressure,636,1019,1030.8,1021.8,79.36
10-06-2021,BRAZIL,São Paulo,pressure,648,1016.9,1023,1020.2,12.68
18-07-2021,BRAZIL,São Paulo,pressure,648,1019,1026.8,1021,28.16
29-09-2021,BRAZIL,São Paulo,pressure,656,1014,1022.2,1018,35.39
31-10-2021,BRAZIL,São Paulo,pressure,648,1015.4,1021.2,1019,11.69
18-02-2021,BRAZIL,São Paulo,pressure,648,1008,1014.4,1012,14.5
06-03-2021,BRAZIL,São Paulo,pressure,648,1011,1016.9,1013.6,23.12
27-05-2021,BRAZIL,São Paulo,pressure,630,1004.7,1022.3,1019,120.7
22-07-2021,BRAZIL,São Paulo,pressure,632,1019.5,1032.1,1029,65.29
05-11-2021,BRAZIL,São Paulo,pressure,624,1013,1024.8,1015.9,55.56
08-02-2021,BRAZIL,São Paulo,pressure,648,1014,1020,1017.1,16.99
15-07-2021,BRAZIL,São Paulo,pressure,648,1017,1022.3,1019.3,19.8
04-08-2021,BRAZIL,São Paulo,pressure,651,1027,1032.2,1029.7,18.48
15-08-2021,BRAZIL,São Paulo,pressure,648,1018,1024.3,1021,24.73
30-11-2021,BRAZIL,São Paulo,pressure,672,1008.3,1013.8,1010.6,16.13
07-02-2021,BRAZIL,São Paulo,pressure,648,1014,1019.3,1017,13.46
04-03-2021,BRAZIL,São Paulo,pressure,648,1014,1020,1017,16.59
12-04-2021,BRAZIL,São Paulo,pressure,648,1016,1022.1,1019,23.16
07-07-2021,BRAZIL,São Paulo,pressure,648,1016.1,1027.3,1024,61.26
06-11-2021,BRAZIL,São Paulo,pressure,624,1014,1025.3,1016.2,85.1
17-11-2021,BRAZIL,São Paulo,pressure,624,1012,1021.8,1015.6,39.75
05-04-2021,BRAZIL,São Paulo,pressure,648,1014,1023.6,1020.7,39.91
11-04-2021,BRAZIL,São Paulo,pressure,648,1003.5,1021,1018,88.93
01-05-2021,BRAZIL,São Paulo,pressure,624,1014.7,1027.5,1024,77.61
05-06-2021,BRAZIL,São Paulo,pressure,648,1009.1,1026,1022,89.24
30-06-2021,BRAZIL,São Paulo,pressure,615,1023,1030,1026,27.03
24-11-2021,BRAZIL,São Paulo,pressure,648,1006.9,1021.7,1019.5,121.55
05-02-2021,BRAZIL,São Paulo,pressure,648,1008,1014.4,1011.6,14.46
23-02-2021,BRAZIL,São Paulo,pressure,638,1014,1019.9,1017,20.81
24-05-2021,BRAZIL,São Paulo,pressure,642,1012.7,1023,1019,47.89
09-06-2021,BRAZIL,São Paulo,pressure,648,1016.5,1023.8,1021,21.45
18-01-2021,BRAZIL,São Paulo,pressure,624,1012,1018.6,1015.5,23.48
10-04-2021,BRAZIL,São Paulo,pressure,648,1005.7,1023.3,1020.4,146.87
17-04-2021,BRAZIL,São Paulo,pressure,648,1016,1020.1,1017.1,12.03
31-05-2021,BRAZIL,São Paulo,pressure,648,1013,1024.6,1022,50.99
02-09-2021,BRAZIL,São Paulo,pressure,672,1017.1,1024.8,1021,33.04
19-09-2021,BRAZIL,São Paulo,pressure,672,1010.9,1021,1018.1,50.81
31-12-2020,BRAZIL,São Paulo,pressure,648,1014,1018.7,1016.5,17.05
09-01-2021,BRAZIL,São Paulo,pressure,624,1013,1018.9,1016,15.88
01-02-2021,BRAZIL,São Paulo,pressure,648,1014,1018.4,1016.4,11.42
03-06-2021,BRAZIL,São Paulo,pressure,648,1011.8,1025.7,1022.2,87.04
20-08-2021,BRAZIL,São Paulo,pressure,660,1012.7,1022.5,1019.8,38.14
05-12-2021,BRAZIL,São Paulo,pressure,648,1017,1021.4,1019.4,16
14-03-2021,BRAZIL,São Paulo,pressure,630,1016,1020.8,1019,11.69
29-03-2021,BRAZIL,São Paulo,pressure,635,1014,1019,1016.6,17.97
01-06-2021,BRAZIL,São Paulo,pressure,648,1008.1,1022.4,1019.1,110.45
16-06-2021,BRAZIL,São Paulo,pressure,636,1020,1032.8,1021.5,109.74
24-07-2021,BRAZIL,São Paulo,pressure,648,1009.3,1028.6,1025,156.68
28-07-2021,BRAZIL,São Paulo,pressure,648,1017,1028.8,1019,71.29
04-09-2021,BRAZIL,São Paulo,pressure,648,1014.1,1020.7,1018.2,19.32
21-02-2021,BRAZIL,São Paulo,pressure,648,1016,1021.3,1019,13.21
24-02-2021,BRAZIL,São Paulo,pressure,552,1015,1019.7,1017,13.29
04-04-2021,BRAZIL,São Paulo,pressure,648,1015.5,1023.4,1021,24.32
05-05-2021,BRAZIL,São Paulo,pressure,648,1018,1028.2,1020.9,55.96
08-06-2021,BRAZIL,São Paulo,pressure,648,1018.8,1022.8,1021,10.6
26-06-2021,BRAZIL,São Paulo,pressure,624,1014,1023.5,1021,47.31
23-01-2021,BRAZIL,São Paulo,pressure,624,1017.6,1023.2,1021,12.99
22-02-2021,BRAZIL,São Paulo,pressure,648,1015,1020.8,1019,12.53
09-05-2021,BRAZIL,São Paulo,pressure,648,1020.8,1028.4,1026,22.78
22-06-2021,BRAZIL,São Paulo,pressure,600,1020.9,1026.8,1023.5,19.71
25-06-2021,BRAZIL,São Paulo,pressure,624,1014.1,1022.8,1020.7,51.18
16-09-2021,BRAZIL,São Paulo,pressure,672,1023,1028.5,1026.6,21.95
29-12-2020,BRAZIL,São Paulo,pressure,631,1012,1019.9,1017,30.37
22-01-2021,BRAZIL,São Paulo,pressure,624,1018,1023.9,1021.7,14.72
13-03-2021,BRAZIL,São Paulo,pressure,624,1016,1021,1018.8,12.51
16-05-2021,BRAZIL,São Paulo,pressure,648,1019.1,1024,1021.9,13.07
30-07-2021,BRAZIL,São Paulo,pressure,648,1024.3,1031.9,1028,31.43
09-08-2021,BRAZIL,São Paulo,pressure,648,1021.9,1027.1,1024,21.67
03-11-2021,BRAZIL,São Paulo,pressure,648,1007.5,1017.7,1015,53.83
30-12-2020,BRAZIL,São Paulo,pressure,648,1012,1017.7,1015,16.56
30-04-2021,BRAZIL,São Paulo,pressure,624,1017.1,1028.1,1025,47.66
03-05-2021,BRAZIL,São Paulo,pressure,631,1007.4,1024.8,1022,157.12
12-06-2021,BRAZIL,São Paulo,pressure,648,1015.1,1024.8,1021.6,47.27
29-06-2021,BRAZIL,São Paulo,pressure,648,1022,1028.9,1024,20.2
04-07-2021,BRAZIL,São Paulo,pressure,648,1023.2,1029.3,1027,20.28
20-11-2021,BRAZIL,São Paulo,pressure,648,1011.1,1022.2,1019,58.06
05-03-2021,BRAZIL,São Paulo,pressure,648,1010,1015.7,1012.8,16.23
10-05-2021,BRAZIL,São Paulo,pressure,648,1020.8,1027.1,1024,29.64
11-06-2021,BRAZIL,São Paulo,pressure,648,1017,1023.1,1020,25.74
07-08-2021,BRAZIL,São Paulo,pressure,672,1012.7,1029.6,1026,193.03
02-11-2021,BRAZIL,São Paulo,pressure,648,1012.9,1018.7,1016.9,16.85
10-11-2021,BRAZIL,São Paulo,pressure,635,1017,1022.1,1019,16.3
02-04-2021,BRAZIL,São Paulo,pressure,648,1017,1022.1,1020,15.89
17-05-2021,BRAZIL,São Paulo,pressure,648,1017,1023.3,1020.6,22.66
18-05-2021,BRAZIL,São Paulo,pressure,648,1018,1023,1020.2,13.64
